time (s) 	 speed 
14.98 	 10
14.981 	 10
14.982 	 10
14.983 	 10
14.984 	 10
14.985 	 10
14.986 	 10
14.987 	 10
14.988 	 10
14.989 	 10
14.99 	 10
14.991 	 10
14.992 	 10
14.993 	 10
14.994 	 10
14.995 	 10
14.996 	 10
14.997 	 10
14.998 	 10
14.999 	 10
15 	 10
15.001 	 10
15.002 	 10
15.003 	 10
15.004 	 10
15.005 	 10
15.006 	 10
15.007 	 10
15.008 	 10
15.009 	 10
15.01 	 10
15.011 	 10
15.012 	 10
15.013 	 10
15.014 	 10
15.015 	 10
15.016 	 10
15.017 	 10
15.018 	 10
15.019 	 10
15.02 	 10
15.021 	 10
15.022 	 10
15.023 	 10
15.024 	 10
15.025 	 10
15.026 	 10
15.027 	 10
15.028 	 10
15.029 	 10
15.03 	 10
15.031 	 10
15.032 	 10
15.033 	 10
15.034 	 10
15.035 	 10
15.036 	 10
15.037 	 10
15.038 	 10
15.039 	 10
15.04 	 10
15.041 	 10
15.042 	 10
15.043 	 10
15.044 	 10
15.045 	 10
15.046 	 10
15.047 	 10
15.048 	 10
15.049 	 10
15.05 	 10
15.051 	 10
15.052 	 10
15.053 	 10
15.054 	 10
15.055 	 10
15.056 	 10
15.057 	 10
15.058 	 10
15.059 	 10
15.06 	 10
15.061 	 10
15.062 	 10
15.063 	 10
15.064 	 10
15.065 	 10
15.066 	 10
15.067 	 10
15.068 	 10
15.069 	 10
15.07 	 10
15.071 	 10
15.072 	 10
15.073 	 10
15.074 	 10
15.075 	 10
15.076 	 10
15.077 	 10
15.078 	 10
15.079 	 10
15.08 	 10
15.081 	 10
15.082 	 10
15.083 	 10
15.084 	 10
15.085 	 10
15.086 	 10
15.087 	 10
15.088 	 10
15.089 	 10
15.09 	 10
15.091 	 10
15.092 	 10
15.093 	 10
15.094 	 10
15.095 	 10
15.096 	 10
15.097 	 10
15.098 	 10
15.099 	 10
15.1 	 10
15.101 	 10
15.102 	 10
15.103 	 10
15.104 	 10
15.105 	 10
15.106 	 10
15.107 	 10
15.108 	 10
15.109 	 10
15.11 	 10
15.111 	 10
15.112 	 10
15.113 	 10
15.114 	 10
15.115 	 10
15.116 	 10
15.117 	 10
15.118 	 10
15.119 	 10
15.12 	 10
15.121 	 10
15.122 	 10
15.123 	 10
15.124 	 10
15.125 	 10
15.126 	 10
15.127 	 10
15.128 	 10
15.129 	 10
15.13 	 10
15.131 	 10
15.132 	 10
15.133 	 10
15.134 	 10
15.135 	 10
15.136 	 10
15.137 	 10
15.138 	 10
15.139 	 10
15.14 	 10
15.141 	 10
15.142 	 10
15.143 	 10
15.144 	 10
15.145 	 10
15.146 	 10
15.147 	 10
15.148 	 10
15.149 	 10
15.15 	 10
15.151 	 10
15.152 	 10
15.153 	 10
15.154 	 10
15.155 	 10
15.156 	 10
15.157 	 10
15.158 	 10
15.159 	 10
15.16 	 10
15.161 	 10
15.162 	 10
15.163 	 10
15.164 	 10
15.165 	 10
15.166 	 10
15.167 	 10
15.168 	 10
15.169 	 10
15.17 	 10
15.171 	 10
15.172 	 10
15.173 	 10
15.174 	 10
15.175 	 10
15.176 	 10
15.177 	 10
15.178 	 10
15.179 	 10
15.18 	 10
15.181 	 10
15.182 	 10
15.183 	 10
15.184 	 10
15.185 	 10
15.186 	 10
15.187 	 10
15.188 	 10
15.189 	 10
15.19 	 10
15.191 	 10
15.192 	 10
15.193 	 10
15.194 	 10
15.195 	 10
15.196 	 10
15.197 	 10
15.198 	 10
15.199 	 10
15.2 	 10
15.201 	 10
15.202 	 10
15.203 	 10
15.204 	 10
15.205 	 10
15.206 	 10
15.207 	 10
15.208 	 10
15.209 	 10
15.21 	 10
15.211 	 10
15.212 	 10
15.213 	 10
15.214 	 10
15.215 	 10
15.216 	 10
15.217 	 10
15.218 	 10
15.219 	 10
15.22 	 10
15.221 	 10
15.222 	 10
15.223 	 10
15.224 	 10
15.225 	 10
15.226 	 10
15.227 	 10
15.228 	 10
15.229 	 10
15.23 	 10
15.231 	 10
15.232 	 10
15.233 	 10
15.234 	 10
15.235 	 10
15.236 	 10
15.237 	 10
15.238 	 10
15.239 	 10
15.24 	 10
15.241 	 10
15.242 	 10
15.243 	 10
15.244 	 10
15.245 	 10
15.246 	 10
15.247 	 10
15.248 	 10
15.249 	 10
15.25 	 10
15.251 	 10
15.252 	 10
15.253 	 10
15.254 	 10
15.255 	 10
15.256 	 10
15.257 	 10
15.258 	 10
15.259 	 10
15.26 	 10
15.261 	 10
15.262 	 10
15.263 	 10
15.264 	 10
15.265 	 10
15.266 	 10
15.267 	 10
15.268 	 10
15.269 	 10
15.27 	 10
15.271 	 10
15.272 	 10
15.273 	 10
15.274 	 10
15.275 	 10
15.276 	 10
15.277 	 10
15.278 	 10
15.279 	 10
15.28 	 10
15.281 	 10
15.282 	 10
15.283 	 10
15.284 	 10
15.285 	 10
15.286 	 10
15.287 	 10
15.288 	 10
15.289 	 10
15.29 	 10
15.291 	 10
15.292 	 10
15.293 	 10
15.294 	 10
15.295 	 10
15.296 	 10
15.297 	 10
15.298 	 10
15.299 	 10
15.3 	 10
15.301 	 10
15.302 	 10
15.303 	 10
15.304 	 10
15.305 	 10
15.306 	 10
15.307 	 10
15.308 	 10
15.309 	 10
15.31 	 10
15.311 	 10
15.312 	 10
15.313 	 10
15.314 	 10
15.315 	 10
15.316 	 10
15.317 	 10
15.318 	 10
15.319 	 10
15.32 	 10
15.321 	 10
15.322 	 10
15.323 	 10
15.324 	 10
15.325 	 10
15.326 	 10
15.327 	 10
15.328 	 10
15.329 	 10
15.33 	 10
15.331 	 10
15.332 	 10
15.333 	 10
15.334 	 10
15.335 	 10
15.336 	 10
15.337 	 10
15.338 	 10
15.339 	 10
15.34 	 10
15.341 	 10
15.342 	 10
15.343 	 10
15.344 	 10
15.345 	 10
15.346 	 10
15.347 	 10
15.348 	 10
15.349 	 10
15.35 	 10
15.351 	 10
15.352 	 10
15.353 	 10
15.354 	 10
15.355 	 10
15.356 	 10
15.357 	 10
15.358 	 10
15.359 	 10
15.36 	 10
15.361 	 10
15.362 	 10
15.363 	 10
15.364 	 10
15.365 	 10
15.366 	 10
15.367 	 10
15.368 	 10
15.369 	 10
15.37 	 10
15.371 	 10
15.372 	 10
15.373 	 10
15.374 	 10
15.375 	 10
15.376 	 10
15.377 	 10
15.378 	 10
15.379 	 10
15.38 	 10
15.381 	 10
15.382 	 10
15.383 	 10
15.384 	 10
15.385 	 10
15.386 	 10
15.387 	 10
15.388 	 10
15.389 	 10
15.39 	 10
15.391 	 10
15.392 	 10
15.393 	 10
15.394 	 10
15.395 	 10
15.396 	 10
15.397 	 10
15.398 	 10
15.399 	 10
15.4 	 10
15.401 	 10
15.402 	 10
15.403 	 10
15.404 	 10
15.405 	 10
15.406 	 10
15.407 	 10
15.408 	 10
15.409 	 10
15.41 	 10
15.411 	 10
15.412 	 10
15.413 	 10
15.414 	 10
15.415 	 10
15.416 	 10
15.417 	 10
15.418 	 10
15.419 	 10
15.42 	 10
15.421 	 10
15.422 	 10
15.423 	 10
15.424 	 10
15.425 	 10
15.426 	 10
15.427 	 10
15.428 	 10
15.429 	 10
15.43 	 10
15.431 	 10
15.432 	 10
15.433 	 10
15.434 	 10
15.435 	 10
15.436 	 10
15.437 	 10
15.438 	 10
15.439 	 10
15.44 	 10
15.441 	 10
15.442 	 10
15.443 	 10
15.444 	 10
15.445 	 10
15.446 	 10
15.447 	 10
15.448 	 10
15.449 	 10
15.45 	 10
15.451 	 10
15.452 	 10
15.453 	 10
15.454 	 10
15.455 	 10
15.456 	 10
15.457 	 10
15.458 	 10
15.459 	 10
15.46 	 10
15.461 	 10
15.462 	 10
15.463 	 10
15.464 	 10
15.465 	 10
15.466 	 10
15.467 	 10
15.468 	 10
15.469 	 10
15.47 	 10
15.471 	 10
15.472 	 10
15.473 	 10
15.474 	 10
15.475 	 10
15.476 	 10
15.477 	 10
15.478 	 10
15.479 	 10
15.48 	 10
15.481 	 10
15.482 	 10
15.483 	 10
15.484 	 10
15.485 	 10
15.486 	 10
15.487 	 10
15.488 	 10
15.489 	 10
15.49 	 10
15.491 	 10
15.492 	 10
15.493 	 10
15.494 	 10
15.495 	 10
15.496 	 10
15.497 	 10
15.498 	 10
15.499 	 10
15.5 	 10
15.501 	 10
15.502 	 10
15.503 	 10
15.504 	 10
15.505 	 10
15.506 	 10
15.507 	 10
15.508 	 10
15.509 	 10
15.51 	 10
15.511 	 10
15.512 	 10
15.513 	 10
15.514 	 10
15.515 	 10
15.516 	 10
15.517 	 10
15.518 	 10
15.519 	 10
15.52 	 10
15.521 	 10
15.522 	 10
15.523 	 10
15.524 	 10
15.525 	 10
15.526 	 10
15.527 	 10
15.528 	 10
15.529 	 10
15.53 	 10
15.531 	 10
15.532 	 10
15.533 	 10
15.534 	 10
15.535 	 10
15.536 	 10
15.537 	 10
15.538 	 10
15.539 	 10
15.54 	 10
15.541 	 10
15.542 	 10
15.543 	 10
15.544 	 10
15.545 	 10
15.546 	 10
15.547 	 10
15.548 	 10
15.549 	 10
15.55 	 10
15.551 	 10
15.552 	 10
15.553 	 10
15.554 	 10
15.555 	 10
15.556 	 10
15.557 	 10
15.558 	 10
15.559 	 10
15.56 	 10
15.561 	 10
15.562 	 10
15.563 	 10
15.564 	 10
15.565 	 10
15.566 	 10
15.567 	 10
15.568 	 10
15.569 	 10
15.57 	 10
15.571 	 10
15.572 	 10
15.573 	 10
15.574 	 10
15.575 	 10
15.576 	 10
15.577 	 10
15.578 	 10
15.579 	 10
15.58 	 10
15.581 	 10
15.582 	 10
15.583 	 10
15.584 	 10
15.585 	 10
15.586 	 10
15.587 	 10
15.588 	 10
15.589 	 10
15.59 	 10
15.591 	 10
15.592 	 10
15.593 	 10
15.594 	 10
15.595 	 10
15.596 	 10
15.597 	 10
15.598 	 10
15.599 	 10
15.6 	 10
15.601 	 10
15.602 	 10
15.603 	 10
15.604 	 10
15.605 	 10
15.606 	 10
15.607 	 10
15.608 	 10
15.609 	 10
15.61 	 10
15.611 	 10
15.612 	 10
15.613 	 10
15.614 	 10
15.615 	 10
15.616 	 10
15.617 	 10
15.618 	 10
15.619 	 10
15.62 	 10
15.621 	 10
15.622 	 10
15.623 	 10
15.624 	 10
15.625 	 10
15.626 	 10
15.627 	 10
15.628 	 10
15.629 	 10
15.63 	 10
15.631 	 10
15.632 	 10
15.633 	 10
15.634 	 10
15.635 	 10
15.636 	 10
15.637 	 10
15.638 	 10
15.639 	 10
15.64 	 10
15.641 	 10
15.642 	 10
15.643 	 10
15.644 	 10
15.645 	 10
15.646 	 10
15.647 	 10
15.648 	 10
15.649 	 10
15.65 	 10
15.651 	 10
15.652 	 10
15.653 	 10
15.654 	 10
15.655 	 10
15.656 	 10
15.657 	 10
15.658 	 10
15.659 	 10
15.66 	 10
15.661 	 10
15.662 	 10
15.663 	 10
15.664 	 10
15.665 	 10
15.666 	 10
15.667 	 10
15.668 	 10
15.669 	 10
15.67 	 10
15.671 	 10
15.672 	 10
15.673 	 10
15.674 	 10
15.675 	 10
15.676 	 10
15.677 	 10
15.678 	 10
15.679 	 10
15.68 	 10
15.681 	 10
15.682 	 10
15.683 	 10
15.684 	 10
15.685 	 10
15.686 	 10
15.687 	 10
15.688 	 10
15.689 	 10
15.69 	 10
15.691 	 10
15.692 	 10
15.693 	 10
15.694 	 10
15.695 	 10
15.696 	 10
15.697 	 10
15.698 	 10
15.699 	 10
15.7 	 10
15.701 	 10
15.702 	 10
15.703 	 10
15.704 	 10
15.705 	 10
15.706 	 10
15.707 	 10
15.708 	 10
15.709 	 10
15.71 	 10
15.711 	 10
15.712 	 10
15.713 	 10
15.714 	 10
15.715 	 10
15.716 	 10
15.717 	 10
15.718 	 10
15.719 	 10
15.72 	 10
15.721 	 10
15.722 	 10
15.723 	 10
15.724 	 10
15.725 	 10
15.726 	 10
15.727 	 10
15.728 	 10
15.729 	 10
15.73 	 10
15.731 	 10
15.732 	 10
15.733 	 10
15.734 	 10
15.735 	 10
15.736 	 10
15.737 	 10
15.738 	 10
15.739 	 10
15.74 	 10
15.741 	 10
15.742 	 10
15.743 	 10
15.744 	 10
15.745 	 10
15.746 	 10
15.747 	 10
15.748 	 10
15.749 	 10
15.75 	 10
15.751 	 10
15.752 	 10
15.753 	 10
15.754 	 10
15.755 	 10
15.756 	 10
15.757 	 10
15.758 	 10
15.759 	 10
15.76 	 10
15.761 	 10
15.762 	 10
15.763 	 10
15.764 	 10
15.765 	 10
15.766 	 10
15.767 	 10
15.768 	 10
15.769 	 10
15.77 	 10
15.771 	 10
15.772 	 10
15.773 	 10
15.774 	 10
15.775 	 10
15.776 	 10
15.777 	 10
15.778 	 10
15.779 	 10
15.78 	 10
15.781 	 10
15.782 	 10
15.783 	 10
15.784 	 10
15.785 	 10
15.786 	 10
15.787 	 10
15.788 	 10
15.789 	 10
15.79 	 10
15.791 	 10
15.792 	 10
15.793 	 10
15.794 	 10
15.795 	 10
15.796 	 10
15.797 	 10
15.798 	 10
15.799 	 10
15.8 	 10
15.801 	 10
15.802 	 10
15.803 	 10
15.804 	 10
15.805 	 10
15.806 	 10
15.807 	 10
15.808 	 10
15.809 	 10
15.81 	 10
15.811 	 10
15.812 	 10
15.813 	 10
15.814 	 10
15.815 	 10
15.816 	 10
15.817 	 10
15.818 	 10
15.819 	 10
15.82 	 10
15.821 	 10
15.822 	 10
15.823 	 10
15.824 	 10
15.825 	 10
15.826 	 10
15.827 	 10
15.828 	 10
15.829 	 10
15.83 	 10
15.831 	 10
15.832 	 10
15.833 	 10
15.834 	 10
15.835 	 10
15.836 	 10
15.837 	 10
15.838 	 10
15.839 	 10
15.84 	 10
15.841 	 10
15.842 	 10
15.843 	 10
15.844 	 10
15.845 	 10
15.846 	 10
15.847 	 10
15.848 	 10
15.849 	 10
15.85 	 10
15.851 	 10
15.852 	 10
15.853 	 10
15.854 	 10
15.855 	 10
15.856 	 10
15.857 	 10
15.858 	 10
15.859 	 10
15.86 	 10
15.861 	 10
15.862 	 10
15.863 	 10
15.864 	 10
15.865 	 10
15.866 	 10
15.867 	 10
15.868 	 10
15.869 	 10
15.87 	 10
15.871 	 10
15.872 	 10
15.873 	 10
15.874 	 10
15.875 	 10
15.876 	 10
15.877 	 10
15.878 	 10
15.879 	 10
15.88 	 10
15.881 	 10
15.882 	 10
15.883 	 10
15.884 	 10
15.885 	 10
15.886 	 10
15.887 	 10
15.888 	 10
15.889 	 10
15.89 	 10
15.891 	 10
15.892 	 10
15.893 	 10
15.894 	 10
15.895 	 10
15.896 	 10
15.897 	 10
15.898 	 10
15.899 	 10
15.9 	 10
15.901 	 10
15.902 	 10
15.903 	 10
15.904 	 10
15.905 	 10
15.906 	 10
15.907 	 10
15.908 	 10
15.909 	 10
15.91 	 10
15.911 	 10
15.912 	 10
15.913 	 10
15.914 	 10
15.915 	 10
15.916 	 10
15.917 	 10
15.918 	 10
15.919 	 10
15.92 	 10
15.921 	 10
15.922 	 10
15.923 	 10
15.924 	 10
15.925 	 10
15.926 	 10
15.927 	 10
15.928 	 10
15.929 	 10
15.93 	 10
15.931 	 10
15.932 	 10
15.933 	 10
15.934 	 10
15.935 	 10
15.936 	 10
15.937 	 10
15.938 	 10
15.939 	 10
15.94 	 10
15.941 	 10
15.942 	 10
15.943 	 10
15.944 	 10
15.945 	 10
15.946 	 10
15.947 	 10
15.948 	 10
15.949 	 10
15.95 	 10
15.951 	 10
15.952 	 10
15.953 	 10
15.954 	 10
15.955 	 10
15.956 	 10
15.957 	 10
15.958 	 10
15.959 	 10
15.96 	 10
15.961 	 10
15.962 	 10
15.963 	 10
15.964 	 10
15.965 	 10
15.966 	 10
15.967 	 10
15.968 	 10
15.969 	 10
15.97 	 10
15.971 	 10
15.972 	 10
15.973 	 10
15.974 	 10
15.975 	 10
15.976 	 10
15.977 	 10
15.978 	 10
15.979 	 10
15.98 	 10
15.981 	 10
15.982 	 10
15.983 	 10
15.984 	 10
15.985 	 10
15.986 	 10
15.987 	 10
15.988 	 10
15.989 	 10
15.99 	 10
15.991 	 10
15.992 	 10
15.993 	 10
15.994 	 10
15.995 	 10
15.996 	 10
15.997 	 10
15.998 	 10
15.999 	 10
16 	 10
16.001 	 10
16.002 	 10
16.003 	 10
16.004 	 10
16.005 	 10
16.006 	 10
16.007 	 10
16.008 	 10
16.009 	 10
16.01 	 10
16.011 	 10
16.012 	 10
16.013 	 10
16.014 	 10
16.015 	 10
16.016 	 10
16.017 	 10
16.018 	 10
16.019 	 10
16.02 	 10
16.021 	 10
16.022 	 10
16.023 	 10
16.024 	 10
16.025 	 10
16.026 	 10
16.027 	 10
16.028 	 10
16.029 	 10
16.03 	 10
16.031 	 10
16.032 	 10
16.033 	 10
16.034 	 10
16.035 	 10
16.036 	 10
16.037 	 10
16.038 	 10
16.039 	 10
16.04 	 10
16.041 	 10
16.042 	 10
16.043 	 10
16.044 	 10
16.045 	 10
16.046 	 10
16.047 	 10
16.048 	 10
16.049 	 10
16.05 	 10
16.051 	 10
16.052 	 10
16.053 	 10
16.054 	 10
16.055 	 10
16.056 	 10
16.057 	 10
16.058 	 10
16.059 	 10
16.06 	 10
16.061 	 10
16.062 	 10
16.063 	 10
16.064 	 10
16.065 	 10
16.066 	 10
16.067 	 10
16.068 	 10
16.069 	 10
16.07 	 10
16.071 	 10
16.072 	 10
16.073 	 10
16.074 	 10
16.075 	 10
16.076 	 10
16.077 	 10
16.078 	 10
16.079 	 10
16.08 	 10
16.081 	 10
16.082 	 10
16.083 	 10
16.084 	 10
16.085 	 10
16.086 	 10
16.087 	 10
16.088 	 10
16.089 	 10
16.09 	 10
16.091 	 10
16.092 	 10
16.093 	 10
16.094 	 10
16.095 	 10
16.096 	 10
16.097 	 10
16.098 	 10
16.099 	 10
16.1 	 10
16.101 	 10
16.102 	 10
16.103 	 10
16.104 	 10
16.105 	 10
16.106 	 10
16.107 	 10
16.108 	 10
16.109 	 10
16.11 	 10
16.111 	 10
16.112 	 10
16.113 	 10
16.114 	 10
16.115 	 10
16.116 	 10
16.117 	 10
16.118 	 10
16.119 	 10
16.12 	 10
16.121 	 10
16.122 	 10
16.123 	 10
16.124 	 10
16.125 	 10
16.126 	 10
16.127 	 10
16.128 	 10
16.129 	 10
16.13 	 10
16.131 	 10
16.132 	 10
16.133 	 10
16.134 	 10
16.135 	 10
16.136 	 10
16.137 	 10
16.138 	 10
16.139 	 10
16.14 	 10
16.141 	 10
16.142 	 10
16.143 	 10
16.144 	 10
16.145 	 10
16.146 	 10
16.147 	 10
16.148 	 10
16.149 	 10
16.15 	 10
16.151 	 10
16.152 	 10
16.153 	 10
16.154 	 10
16.155 	 10
16.156 	 10
16.157 	 10
16.158 	 10
16.159 	 10
16.16 	 10
16.161 	 10
16.162 	 10
16.163 	 10
16.164 	 10
16.165 	 10
16.166 	 10
16.167 	 10
16.168 	 10
16.169 	 10
16.17 	 10
16.171 	 10
16.172 	 10
16.173 	 10
16.174 	 10
16.175 	 10
16.176 	 10
16.177 	 10
16.178 	 10
16.179 	 10
16.18 	 10
16.181 	 10
16.182 	 10
16.183 	 10
16.184 	 10
16.185 	 10
16.186 	 10
16.187 	 10
16.188 	 10
16.189 	 10
16.19 	 10
16.191 	 10
16.192 	 10
16.193 	 10
16.194 	 10
16.195 	 10
16.196 	 10
16.197 	 10
16.198 	 10
16.199 	 10
16.2 	 10
16.201 	 10
16.202 	 10
16.203 	 10
16.204 	 10
16.205 	 10
16.206 	 10
16.207 	 10
16.208 	 10
16.209 	 10
16.21 	 10
16.211 	 10
16.212 	 10
16.213 	 10
16.214 	 10
16.215 	 10
16.216 	 10
16.217 	 10
16.218 	 10
16.219 	 10
16.22 	 10
16.221 	 10
16.222 	 10
16.223 	 10
16.224 	 10
16.225 	 10
16.226 	 10
16.227 	 10
16.228 	 10
16.229 	 10
16.23 	 10
16.231 	 10
16.232 	 10
16.233 	 10
16.234 	 10
16.235 	 10
16.236 	 10
16.237 	 10
16.238 	 10
16.239 	 10
16.24 	 10
16.241 	 10
16.242 	 10
16.243 	 10
16.244 	 10
16.245 	 10
16.246 	 10
16.247 	 10
16.248 	 10
16.249 	 10
16.25 	 10
16.251 	 10
16.252 	 10
16.253 	 10
16.254 	 10
16.255 	 10
16.256 	 10
16.257 	 10
16.258 	 10
16.259 	 10
16.26 	 10
16.261 	 10
16.262 	 10
16.263 	 10
16.264 	 10
16.265 	 10
16.266 	 10
16.267 	 10
16.268 	 10
16.269 	 10
16.27 	 10
16.271 	 10
16.272 	 10
16.273 	 10
16.274 	 10
16.275 	 10
16.276 	 10
16.277 	 10
16.278 	 10
16.279 	 10
16.28 	 10
16.281 	 10
16.282 	 10
16.283 	 10
16.284 	 10
16.285 	 10
16.286 	 10
16.287 	 10
16.288 	 10
16.289 	 10
16.29 	 10
16.291 	 10
16.292 	 10
16.293 	 10
16.294 	 10
16.295 	 10
16.296 	 10
16.297 	 10
16.298 	 10
16.299 	 10
16.3 	 10
16.301 	 10
16.302 	 10
16.303 	 10
16.304 	 10
16.305 	 10
16.306 	 10
16.307 	 10
16.308 	 10
16.309 	 10
16.31 	 10
16.311 	 10
16.312 	 10
16.313 	 10
16.314 	 10
16.315 	 10
16.316 	 10
16.317 	 10
16.318 	 10
16.319 	 10
16.32 	 10
16.321 	 10
16.322 	 10
16.323 	 10
16.324 	 10
16.325 	 10
16.326 	 10
16.327 	 10
16.328 	 10
16.329 	 10
16.33 	 10
16.331 	 10
16.332 	 10
16.333 	 10
16.334 	 10
16.335 	 10
16.336 	 10
16.337 	 10
16.338 	 10
16.339 	 10
16.34 	 10
16.341 	 10
16.342 	 10
16.343 	 10
16.344 	 10
16.345 	 10
16.346 	 10
16.347 	 10
16.348 	 10
16.349 	 10
16.35 	 10
16.351 	 10
16.352 	 10
16.353 	 10
16.354 	 10
16.355 	 10
16.356 	 10
16.357 	 10
16.358 	 10
16.359 	 10
16.36 	 10
16.361 	 10
16.362 	 10
16.363 	 10
16.364 	 10
16.365 	 10
16.366 	 10
16.367 	 10
16.368 	 10
16.369 	 10
16.37 	 10
16.371 	 10
16.372 	 10
16.373 	 10
16.374 	 10
16.375 	 10
16.376 	 10
16.377 	 10
16.378 	 10
16.379 	 10
16.38 	 10
16.381 	 10
16.382 	 10
16.383 	 10
16.384 	 10
16.385 	 10
16.386 	 10
16.387 	 10
16.388 	 10
16.389 	 10
16.39 	 10
16.391 	 10
16.392 	 10
16.393 	 10
16.394 	 10
16.395 	 10
16.396 	 10
16.397 	 10
16.398 	 10
16.399 	 10
16.4 	 10
16.401 	 10
16.402 	 10
16.403 	 10
16.404 	 10
16.405 	 10
16.406 	 10
16.407 	 10
16.408 	 10
16.409 	 10
16.41 	 10
16.411 	 10
16.412 	 10
16.413 	 10
16.414 	 10
16.415 	 10
16.416 	 10
16.417 	 10
16.418 	 10
16.419 	 10
16.42 	 10
16.421 	 10
16.422 	 10
16.423 	 10
16.424 	 10
16.425 	 10
16.426 	 10
16.427 	 10
16.428 	 10
16.429 	 10
16.43 	 10
16.431 	 10
16.432 	 10
16.433 	 10
16.434 	 10
16.435 	 10
16.436 	 10
16.437 	 10
16.438 	 10
16.439 	 10
16.44 	 10
16.441 	 10
16.442 	 10
16.443 	 10
16.444 	 10
16.445 	 10
16.446 	 10
16.447 	 10
16.448 	 10
16.449 	 10
16.45 	 10
16.451 	 10
16.452 	 10
16.453 	 10
16.454 	 10
16.455 	 10
16.456 	 10
16.457 	 10
16.458 	 10
16.459 	 10
16.46 	 10
16.461 	 10
16.462 	 10
16.463 	 10
16.464 	 10
16.465 	 10
16.466 	 10
16.467 	 10
16.468 	 10
16.469 	 10
16.47 	 10
16.471 	 10
16.472 	 10
16.473 	 10
16.474 	 10
16.475 	 10
16.476 	 10
16.477 	 10
16.478 	 10
16.479 	 10
16.48 	 10
16.481 	 10
16.482 	 10
16.483 	 10
16.484 	 10
16.485 	 10
16.486 	 10
16.487 	 10
16.488 	 10
16.489 	 10
16.49 	 10
16.491 	 10
16.492 	 10
16.493 	 10
16.494 	 10
16.495 	 10
16.496 	 10
16.497 	 10
16.498 	 10
16.499 	 10
16.5 	 10
16.501 	 10
16.502 	 10
16.503 	 10
16.504 	 10
16.505 	 10
16.506 	 10
16.507 	 10
16.508 	 10
16.509 	 10
16.51 	 10
16.511 	 10
16.512 	 10
16.513 	 10
16.514 	 10
16.515 	 10
16.516 	 10
16.517 	 10
16.518 	 10
16.519 	 10
16.52 	 10
16.521 	 10
16.522 	 10
16.523 	 10
16.524 	 10
16.525 	 10
16.526 	 10
16.527 	 10
16.528 	 10
16.529 	 10
16.53 	 10
16.531 	 10
16.532 	 10
16.533 	 10
16.534 	 10
16.535 	 10
16.536 	 10
16.537 	 10
16.538 	 10
16.539 	 10
16.54 	 10
16.541 	 10
16.542 	 10
16.543 	 10
16.544 	 10
16.545 	 10
16.546 	 10
16.547 	 10
16.548 	 10
16.549 	 10
16.55 	 10
16.551 	 10
16.552 	 10
16.553 	 10
16.554 	 10
16.555 	 10
16.556 	 10
16.557 	 10
16.558 	 10
16.559 	 10
16.56 	 10
16.561 	 10
16.562 	 10
16.563 	 10
16.564 	 10
16.565 	 10
16.566 	 10
16.567 	 10
16.568 	 10
16.569 	 10
16.57 	 10
16.571 	 10
16.572 	 10
16.573 	 10
16.574 	 10
16.575 	 10
16.576 	 10
16.577 	 10
16.578 	 10
16.579 	 10
16.58 	 10
16.581 	 10
16.582 	 10
16.583 	 10
16.584 	 10
16.585 	 10
16.586 	 10
16.587 	 10
16.588 	 10
16.589 	 10
16.59 	 10
16.591 	 10
16.592 	 10
16.593 	 10
16.594 	 10
16.595 	 10
16.596 	 10
16.597 	 10
16.598 	 10
16.599 	 10
16.6 	 10
16.601 	 10
16.602 	 10
16.603 	 10
16.604 	 10
16.605 	 10
16.606 	 10
16.607 	 10
16.608 	 10
16.609 	 10
16.61 	 10
16.611 	 10
16.612 	 10
16.613 	 10
16.614 	 10
16.615 	 10
16.616 	 10
16.617 	 10
16.618 	 10
16.619 	 10
16.62 	 10
16.621 	 10
16.622 	 10
16.623 	 10
16.624 	 10
16.625 	 10
16.626 	 10
16.627 	 10
16.628 	 10
16.629 	 10
16.63 	 10
16.631 	 10
16.632 	 10
16.633 	 10
16.634 	 10
16.635 	 10
16.636 	 10
16.637 	 10
16.638 	 10
16.639 	 10
16.64 	 10
16.641 	 10
16.642 	 10
16.643 	 10
16.644 	 10
16.645 	 10
16.646 	 10
16.647 	 10
16.648 	 10
16.649 	 10
16.65 	 10
16.651 	 10
16.652 	 10
16.653 	 10
16.654 	 10
16.655 	 10
16.656 	 10
16.657 	 10
16.658 	 10
16.659 	 10
16.66 	 10
16.661 	 10
16.662 	 10
16.663 	 10
16.664 	 10
16.665 	 10
16.666 	 10
16.667 	 10
16.668 	 10
16.669 	 10
16.67 	 10
16.671 	 10
16.672 	 10
16.673 	 10
16.674 	 10
16.675 	 10
16.676 	 10
16.677 	 10
16.678 	 10
16.679 	 10
16.68 	 10
16.681 	 10
16.682 	 10
16.683 	 10
16.684 	 10
16.685 	 10
16.686 	 10
16.687 	 10
16.688 	 10
16.689 	 10
16.69 	 10
16.691 	 10
16.692 	 10
16.693 	 10
16.694 	 10
16.695 	 10
16.696 	 10
16.697 	 10
16.698 	 10
16.699 	 10
16.7 	 10
16.701 	 10
16.702 	 10
16.703 	 10
16.704 	 10
16.705 	 10
16.706 	 10
16.707 	 10
16.708 	 10
16.709 	 10
16.71 	 10
16.711 	 10
16.712 	 10
16.713 	 10
16.714 	 10
16.715 	 10
16.716 	 10
16.717 	 10
16.718 	 10
16.719 	 10
16.72 	 10
16.721 	 10
16.722 	 10
16.723 	 10
16.724 	 10
16.725 	 10
16.726 	 10
16.727 	 10
16.728 	 10
