time (s) 	 theta (rad) 	 omega (rad/s) 	 kinetic 	 potential 	 totalEnergy (J) 
19.88 	 0.176252 	 0.603494 	 0.182103 	 0.151824 	 0.333927 
19.89 	 0.1822 	 0.586023 	 0.171711 	 0.162216 	 0.333927 
19.9 	 0.187971 	 0.567986 	 0.161304 	 0.172623 	 0.333927 
19.91 	 0.193558 	 0.549403 	 0.150922 	 0.183005 	 0.333927 
19.92 	 0.198957 	 0.530291 	 0.140604 	 0.193322 	 0.333927 
19.93 	 0.204162 	 0.51067 	 0.130392 	 0.203535 	 0.333927 
19.94 	 0.209169 	 0.49056 	 0.120324 	 0.213603 	 0.333927 
19.95 	 0.213972 	 0.469978 	 0.11044 	 0.223487 	 0.333927 
19.96 	 0.218567 	 0.448947 	 0.100777 	 0.23315 	 0.333927 
19.97 	 0.22295 	 0.427486 	 0.0913723 	 0.242555 	 0.333927 
19.98 	 0.227115 	 0.405617 	 0.0822626 	 0.251664 	 0.333927 
19.99 	 0.231061 	 0.383361 	 0.0734827 	 0.260444 	 0.333927 
20 	 0.234781 	 0.360738 	 0.0650661 	 0.268861 	 0.333927 
